image_path,anatomical_view
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0151.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0152.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0153.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0154.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0155.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0156.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0157.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0158.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0159.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0160.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0161.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0162.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0163.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0164.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0165.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0166.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0167.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0168.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0169.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0170.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0171.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0172.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0173.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0174.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0175.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0176.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0177.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0178.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0179.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0180.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0181.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0182.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0183.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0184.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0185.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0186.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0187.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0188.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0189.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0190.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0191.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0192.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0193.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0194.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0195.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0196.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0197.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0198.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0199.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0200.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0201.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0202.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0203.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0204.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0205.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0206.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0207.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0208.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0209.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0210.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0211.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0212.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0213.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0214.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0215.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0216.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0217.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0218.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0219.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0220.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0221.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0222.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0223.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0224.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0225.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0226.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0227.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0228.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0229.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0230.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0231.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0232.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0233.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0234.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0235.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0236.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0237.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0238.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0239.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0240.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0241.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0242.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0243.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0244.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0245.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0246.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0247.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0248.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0249.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0250.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0251.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0252.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0253.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0254.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0255.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0256.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0257.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0258.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0259.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0260.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0261.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0262.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0263.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0264.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0265.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0266.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0267.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0268.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0269.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0270.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0271.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0272.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0273.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0274.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0275.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0276.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0277.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0278.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0279.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0280.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0281.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0282.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0283.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0284.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0285.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0286.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0287.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0288.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0289.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0290.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0291.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0292.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0293.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0294.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0295.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0296.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0297.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0298.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0299.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0300.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0301.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0302.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0303.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0304.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0305.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0306.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0307.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0308.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0309.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0310.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0311.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0312.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0313.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0314.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0315.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0316.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0317.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0318.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0319.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0320.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0321.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0322.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0323.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0324.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0325.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0326.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0327.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0328.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0329.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0330.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0331.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0332.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0333.jpg,axial
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0334.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0335.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0336.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0337.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0338.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0339.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0340.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0341.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0342.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0343.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0344.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0345.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0346.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0347.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0348.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0349.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0350.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0351.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0352.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0353.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0354.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0355.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0356.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0357.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0358.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0359.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0360.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0361.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0362.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0363.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0364.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0365.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0366.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0367.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0368.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0369.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0370.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0371.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0372.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0373.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0374.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0375.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0376.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0377.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0378.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0379.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0380.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0381.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0382.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0383.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0384.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0385.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0386.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0387.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0388.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0389.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0390.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0391.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0392.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0393.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0394.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0395.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0396.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0397.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0398.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0399.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0400.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0401.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0402.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0403.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0404.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0405.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0406.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0407.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0408.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0409.jpg,sagittal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0410.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0411.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0412.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0413.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0414.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0415.jpg,coronal
/content/drive/MyDrive/281_final_project/plane_classification_data/Training/pituitary/Tr-pi_0416.jpg,coronal
